,index,media_id,img_url,alt_text
141,182,3_1529798372177108994,https://pbs.twimg.com/media/FTrvg6eWYAIrSpu.jpg,"Two elaborate face masks on display in museum case. On left, mask included a woman with brown skin and Afro hair style raising up a sign that says “Stop Killing Us.” Her face masks says BLM. She holds additional signs with text Stop Police Brutality and I Can’t Breathe. The other masks includes a portrait of George Floyd with eyes closed."
142,183,3_1529087171935838214,https://pbs.twimg.com/media/FThornHXoAYRVcT.jpg,"Sixteen rectangles in shades of black on left. On right, sixteen rectangles in shades of pink. All arranged in a neat grid."
143,184,3_1528351333446782976,https://pbs.twimg.com/media/FTXLcLIXEAAhpT-.jpg,"Black-footed ferret with long neck extended, ears perked, and eyes looking directly into camera. Very alert. It's on a grassy landscape."
144,185,3_1528351335753687043,https://pbs.twimg.com/media/FTXLcTuXoAMHfut.jpg,"Wild bison facing directly towards the viewer. Its beard-area is a bit grey, the rest of it brown and fluffy. Two light brown horns. It's in a grassy landscape with a few trees in background."
145,186,3_1525457832191082496,https://pbs.twimg.com/media/FSuD0O-WQAASPj3.jpg,"Logo with semi-circle painted with a brush in colors of green, blue, yellow. Text: earth optimism x Folklife."
146,187,3_1524741518526803968,https://pbs.twimg.com/media/FSj4VSoUcAAD2jl.jpg,Posed group photo of about 17 adults on the brick steps of a building with white columns.
147,188,3_1524740935535366145,https://pbs.twimg.com/media/FSj3zW0VEAE50Aq.jpg,"Eight satellite dishes pointed at the evening sky, where stars are visible. They are located in a desert-like landscape with hills. "
148,189,3_1524432718498615298,https://pbs.twimg.com/media/FSffew4X0AIH-rG.jpg,Makeshift raft. Stacked styrofoam planks held together with tar carved into the shape of a boat and placed on a wooden frame.
149,190,3_1524430756151447553,https://pbs.twimg.com/media/FSfdsikWUAE1572.jpg,"Long sleeve, short dress with vivid floral pattern. On black are large flowers in yellow, blue, and light pink."
150,191,3_1524428817992929282,https://pbs.twimg.com/media/FSfb7uXWUAI3UZ4.jpg,"White woven shawl on a form, pinned at neck/chest area."
151,192,3_1524032324807147525,https://pbs.twimg.com/media/FSZzUyJXwAUo_De.jpg,"Speaker at podium with large bouquet in foreground, framed by two small trees. Seated on stage, about seven adults. All wear graduation attire. "
152,193,3_1523271662162128898,https://pbs.twimg.com/media/FSO_gY-XsAIkxCD.jpg,Painting of a woman in magenta skirt and green striped top with medium brown skin cradling a sleeping baby wrapped in lavender blankets. She sits in a red chair. The wall behind her has a blue section on left and yellow on right.
153,194,3_1522559305714737152,https://pbs.twimg.com/media/FSE3nyaXoAAm_TF.jpg,"Graphic with orange donut-like shape of a block hole in space. Text: A special event. The quest to image black holes. Thursday, May 12. 3 p.m. ET. Center for Astrophysics | Harvard & Smithsonian."
154,195,3_1521861144968847360,https://pbs.twimg.com/media/FR68pe9WYAAS-Wh.jpg,"Twenty-five adults pose on stage, smiling. In background, blue screen with Smithsonian sunburst logo and text in white that says ""Smithsonian 2022 Unsung Hero Awards."" "
155,196,3_1521833326729961479,https://pbs.twimg.com/media/FR6jWP8XIAcDDhT.jpg,"Black and white photo of the Smithsonian Castle on the National Mall, with walkways, grass, trees, and benches all around."
156,197,3_1521832471523954697,https://pbs.twimg.com/media/FR6ikeDXEAkr-Kj.jpg,"Two men stand on the National Mall in front of the Smithsonian Castle. On left, Lonnie Bunch. On right, Kevin Gover. Both smile. Each holds a face mask in hand. It's a cloudy, grey day."
157,198,3_1521122798906793985,https://pbs.twimg.com/media/FRwdIFiWYAESj8j.jpg,"Qur’an, laying open. Framed in red and blue rectangles, each page has an identical medallion, a circle outlined in clue and red with open center. Each medallion has different calligraphy written in white within the central circles. The medallions are decorated with red, blue, and lavender flowers and heart shapes, some of which have wispy vines."
158,199,3_1520746920985210881,https://pbs.twimg.com/media/FRrHRHKXsAEuTDD.jpg,Black and white photo of a peacock with long feathers in an interior courtyard.
159,200,3_1520746005666353155,https://pbs.twimg.com/media/FRrGb1VWUAMDje9.jpg,Butterfly signature drawn in pencil with curly wing tips.
160,201,3_1520745150514966533,https://pbs.twimg.com/media/FRrFqDpXsAUPu0Y.jpg,Room with large artwork depicting two dramatic gold peacocks on blue background. Gold shelves with blue green walls hold white and blue vases and other glassware.
161,202,3_1519288689339338753,https://pbs.twimg.com/media/FRWZA29XEAEWTCX.jpg,"Person with gardening gloves in a garden with planted rows of vegetables and flowers. Behind her, a golden-brown wall of a museum and blue sky."
162,203,3_1519288736797925378,https://pbs.twimg.com/media/FRWZDnwXoAIqNWH.jpg,"Person behind a gallery cart with text Object Project Bicycles = Liberation. She stands in a museum gallery. On cart, objects related to bicycles. "
163,204,3_1519287674439446528,https://pbs.twimg.com/media/FRWYFyKXsAAPSYz.jpg,"A woman in red shirt mops the floor of the turtle/tortoise enclosure at the National Zoo. In front of her, two very large turtles. One has its long neck extended. "
164,205,3_1519287889418403840,https://pbs.twimg.com/media/FRWYSTBWQAAKcji.jpg,"Screenshot of a Zoom featuring 20 participants, all with video on. Each smiling person holds up a sign, many handmade. The signs say ""thank you!"""
165,206,3_1519286206428848133,https://pbs.twimg.com/media/FRWWwVZXoAUHer2.jpg,"Three people gather around a computer monitor on which is displayed the live video of a volunteer talking about space shuttle Discovery. Behind the screen, the real Discovery tends in the National Air and Space Museum. Above it, other space exploration-related objects."
166,207,3_1519287353579290625,https://pbs.twimg.com/media/FRWXzG3WQAE_G3s.jpg,"Five adults pose in front of a museum information desk. Behind them, signage reads African American History and Culture. They wear facemarks.
"
167,208,3_1518953244948578306,https://pbs.twimg.com/media/FRRn7bOWQAIRNGj.jpg,"Museum gallery with many framed photos on wall. All photos are black and white, sepia, or documents. A person stands in front, looking up at the photos. We see her back and purse. There are two 3D objects in the space. One appears to be a textile, the other appears to be a wood-framed glass box or case."
168,209,3_1517113304816234501,https://pbs.twimg.com/media/FQ3eg0GXMAU4VO7.jpg,"Museum gallery with five cases, dramatically lit with green and blue background. Bust-length figured in each case wear wide hats."
169,210,3_1515662108993667081,https://pbs.twimg.com/media/FQi2qGYWQAk1d_M.jpg,"Purple orchid with light yellow center, green leaves. Black background."
170,211,3_1515306148731179011,https://pbs.twimg.com/media/FQdy6fEWUAMduG-.jpg,Panda cub sitting in grass among trees holding a pink heart
171,212,3_1515304613070749703,https://pbs.twimg.com/media/FQdxhGSXwAc_QKW.jpg,"Behind stanchions, a long line of people facing away from camera. On wall, poster of a giant panda illustration."
172,213,3_1515303976136232968,https://pbs.twimg.com/media/FQdw8BhWUAgk1SY.jpg,"Two pandas outdoors. They face each other, gesturing with paws."
173,214,3_1514997228439547907,https://pbs.twimg.com/media/FQZZ89TXMAMzOxt.jpg,"Circular pewter plate is engraved with markings for Seder. The plate is of 18th century German origins. “Priest, Levite, Israelite” is inscribed in Hebrew across the center with a crown and Stars of David as decoration. "
174,215,3_1514939860959772676,https://pbs.twimg.com/media/FQYlxuyWQAQmnHR.jpg,"Pinback button of Jackie Robinson. With the words [I'M ROOTING FOR JACKIE ROBINSON] at the top and [DODGERS] at the bottom. Attached to the bottom of the pin is a small charm in the shape of a baseball. A red, white, and blue striped ribbon is attached to the back of the pin."
175,216,3_1512824981725536258,https://pbs.twimg.com/media/FP6iTjsWYAI7tND.jpg,Black and white matted photo of Marian Anderson on steps of Lincoln Memorial before microphones. Large crowd visible to her side and part of piano. She wears a fur coat and long dress.
176,218,3_1512085348741836800,https://pbs.twimg.com/media/FPwBnQHUcAAOk8w.jpg,"Grey button-up, collarless baseball jersey with blue piping and text Dodgers in blue. On display in exhibit case along with a baseball and a program from a Dodgers game."
177,219,3_1511693007585779713,https://pbs.twimg.com/media/FPqcx_aXoAE58s3.jpg,Cuatro adultos frente a un museo. Hay palabras en oro. El Museo del Canal Interoceánico de Panamá.
178,220,3_1511069433808179203,https://pbs.twimg.com/media/FPhlpOEWUAMLgp6.jpg,Four adults pose in front of an exterior white wall. On wall in raised gold text: Museo del Canal Interoceano de Panama.
179,221,3_1509149994426716171,https://pbs.twimg.com/media/FPGT7JKWUAsbIUY.jpg,"Museum gallery with industrial look, including chainlink fence and cinder block pillars. About seven outfits are displayed on hangers, including an all-red jacket and pant combination."
180,222,3_1509149214093287425,https://pbs.twimg.com/media/FPGTNuMXIAEmPqT.jpg,"Museum gallery with long, flat case containing objects and exhibit labels on paper plates. A scrim panel is titled ""The People Behind the Plate."" A TV monitor is visible in background."
181,223,3_1508486828743184392,https://pbs.twimg.com/media/FO84x0eX0Ag5_i8.jpg,"Half-length portrait of Mary McLeod Bethune, seated wearing blazer and button-up collared shirt with brooch at collar. Her clothing is outlined but not colored in, as though incomplete. In contrast, her face, eyes open wide and lips in a smile, is extremely detailed. Her skin is dark brown and her hair, laying flat to her head and pulled back, is black."
182,224,3_1508486073730711555,https://pbs.twimg.com/media/FO84F31XwAMORsI.jpg,"Half-length black and white photo of Eleanor Roosevelt wearing hat and jacket. Cheek rests on one fist. Both hands visible, with rings and bracelet. She smiles."
183,225,3_1506729502361202693,https://pbs.twimg.com/media/FOj6f9jXMAUlXxU.jpg,"Bust-length portrait of Madeleine Albright wearing a dark navy suit with gold dove pin on shoulder and gold dove earrings. She looks directly into the camera, a sly smile. Background is burgundy red."
184,226,3_1506638522459070465,https://pbs.twimg.com/media/FOinwPAXoAEQRAi.jpg,"Black and white photo of an African American woman wearing glasses and lab coat seated at a microscope in an office/lab environment. In front of her is a glass jar, lamp, papers. Behind her, a typewriter."
185,227,3_1506600857726554114,https://pbs.twimg.com/media/FOiFf28XEAIUuHI.jpg,Painted portrait of Supreme Court Justice Ruth Bader Ginsburg in robe with long white collar.
186,228,3_1502816528110137344,https://pbs.twimg.com/media/FNsTq4iXMAATvBO.jpg,"Pencil portrait of Zora Martin-Felton, with short hair with lots of volume and a big smile showing her teeth. She radiates happiness."
187,229,3_1501894952342728705,https://pbs.twimg.com/media/FNfNgHRXMAEib6Z.jpg,"A white, square-shaped shawl made of silk lace and linen, on a mannequin. "
188,230,3_1501895049285619712,https://pbs.twimg.com/media/FNfNlwaWUAAPXC8.jpg,"Book of hymns by P.P. Bliss and Ira D. Sankey, 112-pages, discolored cover with black printing, text and binding. Text reads ""Gospel hymns No. 2, BY PP. BLISS AND IRA D. SANKEY AS USED BY THEM IN GOSPEL MEETINGS."""
189,231,3_1501196197058465801,https://pbs.twimg.com/media/FNVR_M_WUAkWVly.jpg,"Two identical posters with blue background, green text, and three stylized portraits of women's faces in white with green lines. Text: Achieve equality of opportunity for women, through recruitment, hiring, training, and promotions."
190,233,3_1501193881223942150,https://pbs.twimg.com/media/FNVP4Z1X0AYwhuf.jpg,"Ten-cent US postage stamp with text International Women's Year. Symbols include a globe, female symbol, and white dove."
191,234,3_1501191241404407808,https://pbs.twimg.com/media/FNVNevvWYAAgFb8.jpg,"Red poster with a large ""M"" in center. Inside the M is a stylized white dove with the symbol for ""female."" The M is outlined in yellow, black, and green. Other text on poster: Mexico 75. Año Internacional de la Mujer. Programs de Mexico. Participe activamente."
192,235,3_1499775827457847298,https://pbs.twimg.com/media/FNBGKz5XsAIRvYk.jpg,"More than a dozen bright orange statues of women scientists on display in a garden on a sunny day. In background, Smithsonian Castle. "
193,236,3_1499776393625980930,https://pbs.twimg.com/media/FNBGrxCX0AIBsRJ.jpg,"Orange statue of a woman holding books or notepads in the courtyard of a museum building. Behind her, a light-up art installation."
194,237,3_1499775829735354372,https://pbs.twimg.com/media/FNBGK8YXsAQNUbn.jpg,"Orange statue of woman with hands on hips. Behind her, another state holding something in hand. In background, Smithsonian Castle."
195,239,3_1499399893177094145,https://pbs.twimg.com/media/FM7wQjkUUAEOJU2.jpg,"Graphic with two portions of a historic document. Typed letterhead: “Headquarters Office Assistant Superintendent 

BUREAU OF REGUEES FREEDMAN AND A. L. 

Salisbury, NC.” Handwritten date: Nov 15 1865. In cursive, text of letter: Mr. Robert Bell You will please settle justly with the colored girl Eliza or appear on Monday the 20 show cause why you have not done so "
